Sample_Index,EXG_Channel_0,EXG_Channel_1,EXG_Channel_2,EXG_Channel_3,Accel_Channel_0,Accel_Channel_1,Accel_Channel_2,Timestamp,Timestamp_(Formatted)
42.0,-370.3996916115284,-379.67464350163937,-313.9720810800791,-191.84190812706947,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389493.7265284, 2024-01-27 16:04:53.726
44.0,-345.02821031212807,-363.03956849873066,-303.3208460062742,-174.84780272841454,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389493.7408023, 2024-01-27 16:04:53.740
46.0,-341.9764519482851,-350.0546358525753,-286.86528620123863,-159.64884930849075,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389493.7717476, 2024-01-27 16:04:53.771
48.0,-345.92578630149364,-333.0006920546293,-274.47873754799366,-157.5545053333044,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389493.7865877, 2024-01-27 16:04:53.786
50.0,-335.8729352205992,-331.80392406880856,-268.9736048132181,-156.83644454181194,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389493.817338, 2024-01-27 16:04:53.817
52.0,-331.3850552737713,-343.352735131979,-285.18981102108955,-163.05963806807995,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.8185556, 2024-01-27 16:04:53.818
54.0,-337.72792559862137,-355.73928378522396,-299.1321580559015,-170.18040758371353,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.8464324, 2024-01-27 16:04:53.846
56.0,-347.78077667951584,-348.43899907171726,-290.6949437558651,-170.47959958016872,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.860741, 2024-01-27 16:04:53.860
58.0,-372.912904381752,-355.73928378522396,-292.19090373814106,-192.7993225157261,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.87729, 2024-01-27 16:04:53.877
60.0,-360.9452245235443,-353.5851014107466,-290.2760749608278,-189.14918015897274,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.9064517, 2024-01-27 16:04:53.906
62.0,-365.07407407462597,-371.59645959734917,-307.09066516160965,-193.09851451218128,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.9207246, 2024-01-27 16:04:53.920
64.0,-371.357106000185,-380.57221949100494,-318.10093063116074,-188.96966496109962,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.9371407, 2024-01-27 16:04:53.937
66.0,-388.2315346002579,-382.90591706335545,-314.27127307653427,-193.93625210225582,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.9668171, 2024-01-27 16:04:53.966
68.0,-399.84018406271935,-377.9991683214903,-309.0054939389229,-199.74057683348656,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.9823432, 2024-01-27 16:04:53.982
70.0,-394.1555361300707,-382.4870482683182,-311.15967631340027,-202.4333048015833,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389493.9971497, 2024-01-27 16:04:53.997
72.0,-385.0002610385418,-389.0692721903324,-319.83624421060085,-200.81766802072525,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389494.028566, 2024-01-27 16:04:54.028
74.0,-381.4697954803705,-391.8816769570112,-327.8545897156,-194.59447449445724,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389494.040942, 2024-01-27 16:04:54.040
76.0,-393.078444942832,-386.6757362186909,-323.06751777231693,-191.7222313284874,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389494.057136, 2024-01-27 16:04:54.057
78.0,-405.58467039465904,-380.691896289587,-312.8949898928404,-195.1330200880766,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389494.0864625, 2024-01-27 16:04:54.086
80.0,-394.8137585222721,-378.8369059115648,-310.38177712261677,-194.235444098711,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.100705, 2024-01-27 16:04:54.100
82.0,-381.1107650846243,-384.76090744137764,-320.43462820351124,-192.44029211997986,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.117184, 2024-01-27 16:04:54.117
84.0,-375.48595555126667,-385.0002610385418,-324.5634777545929,-188.19176577031612,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.1465204, 2024-01-27 16:04:54.146
86.0,-389.8471713811159,-383.50430105626583,-317.8615770339966,-191.96158492565155,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.1607106, 2024-01-27 16:04:54.160
88.0,-400.1992144584656,-376.68272353708744,-309.54403953254223,-202.97185039520264,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.1771853, 2024-01-27 16:04:54.177
90.0,-396.190041705966,-382.42720986902714,-317.32303144037724,-207.22037674486637,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.2064104, 2024-01-27 16:04:54.206
92.0,-382.6665634661913,-383.86333145201206,-322.5888105779886,-201.8349208086729,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389494.2208292, 2024-01-27 16:04:54.220
94.0,-382.78624026477337,-389.0692721903324,-327.91442811489105,-196.03059607744217,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389494.2536013, 2024-01-27 16:04:54.253
96.0,-386.31670582294464,-383.1452706605196,-319.1181834191084,-194.41495929658413,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389494.2551427, 2024-01-27 16:04:54.255
98.0,-417.1334814578295,-390.98410096764565,-322.28961858153343,-210.15245831012726,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389494.2964487, 2024-01-27 16:04:54.296
0.0,-376.68272353708744,-388.470888197422,-325.87992253899574,-199.8004152327776,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389494.3277557, 2024-01-27 16:04:54.327
2.0,-384.1026850491762,-384.1026850491762,-323.4863865673542,-190.10659454762936,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.3292775, 2024-01-27 16:04:54.329
4.0,-399.9598608613014,-384.28220024704933,-318.10093063116074,-196.3896264731884,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.340774, 2024-01-27 16:04:54.340
6.0,-401.21646724641323,-381.23044188320637,-315.34836426377296,-203.15136559307575,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.372866, 2024-01-27 16:04:54.372
8.0,-383.56413945555687,-378.1786835193634,-317.3828698396683,-196.62898007035255,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389494.386372, 2024-01-27 16:04:54.386
10.0,-377.6999763250351,-388.411049798131,-327.25620572268963,-192.61980731785297,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389494.4022577, 2024-01-27 16:04:54.402
12.0,-389.4881409853697,-389.966848179698,-330.36780248582363,-190.58530174195766,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.43144, 2024-01-27 16:04:54.431
14.0,-429.40035331249237,-404.98628640174866,-336.77051120996475,-204.64732557535172,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.4625168, 2024-01-27 16:04:54.462
16.0,-434.30710205435753,-409.1151359528303,-335.7532584220171,-217.15355102717876,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.4635808, 2024-01-27 16:04:54.463
18.0,-426.0494029521942,-412.1668943166733,-339.70259277522564,-211.22954949736595,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.491809, 2024-01-27 16:04:54.491
20.0,-411.32915672659874,-417.6121886521578,-348.55867587029934,-207.51956874132156,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.5057604, 2024-01-27 16:04:54.505
22.0,-411.68818712234497,-406.84127677977085,-336.77051120996475,-196.3896264731884,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.536735, 2024-01-27 16:04:54.536
24.0,-430.47744449973106,-407.61917597055435,-333.8982680439949,-207.99827593564987,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.5514278, 2024-01-27 16:04:54.551
26.0,-427.7248781323433,-402.7124272286892,-327.9742665141821,-213.20421667397022,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.5660295, 2024-01-27 16:04:54.566
28.0,-408.3372367620468,-399.54099206626415,-330.1882872879505,-207.8785991370678,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.5822315, 2024-01-27 16:04:54.582
30.0,-373.27193477749825,-387.6929890066385,-326.53814493119717,-190.04675614833832,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.6114185, 2024-01-27 16:04:54.611
32.0,-342.21580554544926,-347.00287748873234,-293.5073485225439,-168.50493240356445,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.6260755, 2024-01-27 16:04:54.626
34.0,-358.4320117533207,-348.02013027668,-288.30140778422356,-176.0445707142353,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.6421456, 2024-01-27 16:04:54.642
36.0,-373.0325811803341,-358.1328197568655,-297.6960364729166,-196.44946487247944,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.6718464, 2024-01-27 16:04:54.671
38.0,-356.0983141809702,-354.1236470043659,-292.5499341338873,-186.33677539229393,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.6857162, 2024-01-27 16:04:54.685
40.0,-351.67027263343334,-367.34793324768543,-309.72355473041534,-182.0882490426302,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.718766, 2024-01-27 16:04:54.718
42.0,-359.44926454126835,-366.57003405690193,-305.05615958571434,-184.00307781994343,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.720127, 2024-01-27 16:04:54.720
44.0,-383.74365465343,-373.5112883746624,-311.2195147126913,-198.30445525050163,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.7457235, 2024-01-27 16:04:54.745
46.0,-383.1452706605196,-369.08324682712555,-302.7823004126549,-198.12494005262852,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.7621653, 2024-01-27 16:04:54.762
48.0,-373.6908035725355,-372.67355078458786,-304.0987451970577,-190.10659454762936,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.7914166, 2024-01-27 16:04:54.791
50.0,-356.93605177104473,-371.5366211980582,-307.7488875538111,-175.50602512061596,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.8061535, 2024-01-27 16:04:54.806
52.0,-373.87031877040863,-374.7678947597742,-313.9720810800791,-182.0882490426302,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.8221395, 2024-01-27 16:04:54.822
54.0,-393.01860654354095,-379.49512830376625,-311.3990299105644,-194.11576730012894,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.8516614, 2024-01-27 16:04:54.851
56.0,-385.1797762364149,-371.1775908023119,-297.6960364729166,-191.18368573486805,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.8657415, 2024-01-27 16:04:54.865
58.0,-370.33985321223736,-367.22825644910336,-298.8928044587374,-182.20792584121227,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.8822236, 2024-01-27 16:04:54.882
60.0,-363.9969828873873,-374.408864364028,-310.0825851261616,-177.00198510289192,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.92778, 2024-01-27 16:04:54.927
62.0,-365.133912473917,-368.8438932299614,-306.61195796728134,-179.4553594738245,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.929217, 2024-01-27 16:04:54.929
64.0,-378.9565827101469,-365.19375087320805,-298.05506686866283,-187.47370497882366,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.940799, 2024-01-27 16:04:54.940
66.0,-398.46390087902546,-378.2983603179455,-304.15858359634876,-197.88558645546436,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.9717786, 2024-01-27 16:04:54.971
68.0,-377.2811075299978,-371.89565159380436,-302.30359321832657,-186.87532098591328,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389494.9857752, 2024-01-27 16:04:54.985
70.0,-354.96138459444046,-370.63904520869255,-305.7742203772068,-181.6095418483019,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389495.002148, 2024-01-27 16:04:55.002
72.0,-368.18567083776,-365.97165006399155,-305.1758363842964,-176.8224699050188,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.0330064, 2024-01-27 16:04:55.033
74.0,-364.0568212866783,-346.52417029440403,-279.0862942934036,-163.05963806807995,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.045968, 2024-01-27 16:04:55.045
76.0,-366.8692260533571,-347.78077667951584,-283.63401263952255,-177.77988429367542,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.0621507, 2024-01-27 16:04:55.062
78.0,-370.2800148129463,-364.6552052795887,-291.53268134593964,-177.30117709934711,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.0915675, 2024-01-27 16:04:55.091
80.0,-366.3306804597378,-371.297267600894,-302.4831084161997,-170.71895317733288,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.105804, 2024-01-27 16:04:55.105
82.0,-364.5355284810066,-363.8773060888052,-292.78928773105145,-162.76044607162476,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.136447, 2024-01-27 16:04:55.136
84.0,-375.8449859470129,-363.33876049518585,-297.5763596743345,-179.33568267524242,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.1513836, 2024-01-27 16:04:55.151
86.0,-386.0773522257805,-370.04066121578217,-298.6534508615732,-189.44837215542793,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.1659122, 2024-01-27 16:04:55.165
88.0,-379.13609790802,-372.2546819895506,-301.7650476247072,-183.1653402298689,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.182189, 2024-01-27 16:04:55.182
90.0,-369.9808228164911,-381.94850267469883,-314.1515962779522,-187.41386657953262,0.1120000053197145,-0.0480000022798776,0.9920000471174716,1706389495.2115848, 2024-01-27 16:04:55.211
92.0,-372.01532839238644,-370.3996916115284,-305.9537355750799,-181.6095418483019,0.1120000053197145,-0.0640000030398368,0.9920000471174716,1706389495.242368, 2024-01-27 16:04:55.242
94.0,-382.247694671154,-368.4250244349241,-303.1413308084011,-192.44029211997986,0.1120000053197145,-0.0640000030398368,0.9920000471174716,1706389495.2436316, 2024-01-27 16:04:55.243
96.0,-397.0876176953316,-379.01642110943794,-311.2195147126913,-208.0581143349409,0.1120000053197145,-0.0640000030398368,0.9920000471174716,1706389495.2715087, 2024-01-27 16:04:55.271
98.0,-382.42720986902714,-378.4778755158186,-311.15967631340027,-197.28720246255398,0.1120000053197145,-0.0640000030398368,0.9920000471174716,1706389495.286024, 2024-01-27 16:04:55.286
0.0,-383.9231698513031,-380.09351229667664,-321.87074978649616,-198.84300084412098,0.1120000053197145,-0.0640000030398368,1.008000047877431,1706389495.316562, 2024-01-27 16:04:55.316
2.0,-377.8794915229082,-361.5436085164547,-300.6281180381775,-195.85108087956905,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.3307192, 2024-01-27 16:04:55.330
4.0,-377.580299526453,-375.30644035339355,-307.68904915452003,-197.58639445900917,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.347181, 2024-01-27 16:04:55.347
6.0,-367.5872868448496,-376.98191553354263,-314.69014187157154,-191.66239292919636,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.3765028, 2024-01-27 16:04:55.376
8.0,-365.5527812689543,-377.9991683214903,-318.9386682212353,-183.8235626220703,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.3910904, 2024-01-27 16:04:55.391
10.0,-379.8541586995125,-378.5975523144007,-317.9214154332876,-190.1664329469204,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.407174, 2024-01-27 16:04:55.407
12.0,-398.3442240804434,-381.23044188320637,-305.6545435786247,-194.5346360951662,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.4367988, 2024-01-27 16:04:55.436
14.0,-385.53880663216114,-380.0336738973856,-308.8858171403408,-195.97075767815113,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.4508605, 2024-01-27 16:04:55.450
16.0,-379.01642110943794,-387.75282740592957,-319.7764058113098,-192.9788377135992,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.4835646, 2024-01-27 16:04:55.483
18.0,-378.0590067207813,-376.8024003356695,-303.85939159989357,-158.6315965205431,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.4850273, 2024-01-27 16:04:55.485
20.0,-399.9598608613014,-374.5883795619011,-293.56718692183495,-160.72594049572945,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.510981, 2024-01-27 16:04:55.510
22.0,-410.55125753581524,-370.16033801436424,-297.63619807362556,-180.0537434667349,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.5272353, 2024-01-27 16:04:55.527
24.0,-405.46499359607697,-376.20401634275913,-299.4313500523567,-179.81438986957073,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.5565207, 2024-01-27 16:04:55.556
26.0,-387.9323426038027,-375.8449859470129,-309.0054939389229,-176.40360110998154,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.5707564, 2024-01-27 16:04:55.570
28.0,-389.72749458253384,-380.0336738973856,-311.09983791410923,-175.14699472486973,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.5871322, 2024-01-27 16:04:55.587
30.0,-393.8563441336155,-371.9554899930954,-306.5521195679903,-173.17232754826546,0.1120000053197145,-0.0480000022798776,0.9920000471174716,1706389495.6164267, 2024-01-27 16:04:55.616
32.0,-407.79869116842747,-376.26385474205017,-303.3208460062742,-189.6877257525921,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.6309724, 2024-01-27 16:04:55.630
34.0,-399.3016384691,-377.46062272787094,-307.38985715806484,-192.44029211997986,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.6470945, 2024-01-27 16:04:55.647
36.0,-376.3236931413412,-370.63904520869255,-302.4831084161997,-171.9755595624447,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.677203, 2024-01-27 16:04:55.677
38.0,-376.38353154063225,-371.357106000185,-301.2863404303789,-158.87095011770725,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.6921184, 2024-01-27 16:04:55.692
40.0,-400.0795376598835,-382.247694671154,-309.3046859353781,-175.32650992274284,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.7072277, 2024-01-27 16:04:55.707
42.0,-408.3372367620468,-378.9565827101469,-303.38068440556526,-189.74756415188313,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.736441, 2024-01-27 16:04:55.736
44.0,-387.57331220805645,-371.1775908023119,-292.66961093246937,-181.19067305326462,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.7509232, 2024-01-27 16:04:55.750
46.0,-372.97274278104305,-375.60563234984875,-306.2529275715351,-182.50711783766747,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.7835755, 2024-01-27 16:04:55.783
48.0,-380.691896289587,-382.00834107398987,-315.2885258644819,-181.4898650497198,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389495.7849855, 2024-01-27 16:04:55.784
50.0,-394.57440492510796,-381.17060348391533,-307.2103419601917,-181.13083465397358,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389495.8108425, 2024-01-27 16:04:55.810
52.0,-399.9598608613014,-371.5366211980581,-291.7720349431038,-180.233258664608,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389495.8272924, 2024-01-27 16:04:55.827
54.0,-387.75282740592957,-370.45953001081944,-299.910057246685,-185.61871460080147,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389495.856854, 2024-01-27 16:04:55.856
56.0,-382.00834107398987,-380.57221949100494,-311.9974139034748,-185.25968420505524,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389495.8709176, 2024-01-27 16:04:55.870
58.0,-369.5021156221628,-375.42611715197563,-308.94565553963184,-172.6337819546461,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389495.887166, 2024-01-27 16:04:55.887
60.0,-387.5134738087654,-378.41803711652756,-310.20226192474365,-182.0882490426302,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389495.9163952, 2024-01-27 16:04:55.916
62.0,-402.95178082585335,-382.90591706335545,-310.80064591765404,-198.84300084412098,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.9322124, 2024-01-27 16:04:55.932
64.0,-385.9576754271984,-378.7770675122738,-310.50145392119884,-198.36429364979267,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.9472015, 2024-01-27 16:04:55.947
66.0,-374.7678947597742,-383.9231698513031,-316.0065866559744,-188.67047296464443,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.977116, 2024-01-27 16:04:55.977
68.0,-372.67355078458786,-384.46171544492245,-322.16994178295135,-186.51629059016705,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389495.990823, 2024-01-27 16:04:55.990
70.0,-383.74365465343,-379.79432030022144,-313.01466669142246,-191.00417053699493,0.1120000053197145,-0.0480000022798776,1.008000047877431,1706389496.0072515, 2024-01-27 16:04:56.007
72.0,-406.4224079847336,-383.38462425768375,-314.98933386802673,-211.52874149382114,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.0379, 2024-01-27 16:04:56.037
74.0,-388.35121139883995,-380.45254269242287,-306.4324427694082,-198.66348564624786,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.051093, 2024-01-27 16:04:56.051
76.0,-373.75064197182655,-379.79432030022144,-315.94674825668335,-197.04784886538982,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.0671432, 2024-01-27 16:04:56.067
78.0,-367.4676100462675,-381.2902802824974,-318.9985066205263,-194.5346360951662,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.0967498, 2024-01-27 16:04:56.096
80.0,-354.60235419869423,-364.29617488384247,-308.2275947481394,-196.74865686893463,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.110926, 2024-01-27 16:04:56.110
82.0,-366.689710855484,-361.9026389122009,-303.38068440556526,-210.63116550445557,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.1273985, 2024-01-27 16:04:56.127
84.0,-368.7242164313793,-373.6309651732445,-312.53595949709415,-214.99936865270138,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.156531, 2024-01-27 16:04:56.156
86.0,-353.22607101500034,-373.0325811803341,-317.5623850375414,-204.52764877676967,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.1709623, 2024-01-27 16:04:56.170
88.0,-356.81637497246265,-378.11884512007236,-320.01575940847397,-194.95350489020348,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.1878555, 2024-01-27 16:04:56.187
90.0,-360.466517329216,-369.741469219327,-314.8098186701536,-196.26994967460632,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.2168157, 2024-01-27 16:04:56.216
92.0,-382.5468866676092,-370.8783988058567,-306.13325077295303,-203.2112039923668,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.2472968, 2024-01-27 16:04:56.247
94.0,-369.86114601790905,-370.16033801436424,-309.8432315289974,-201.71524401009083,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.2485793, 2024-01-27 16:04:56.248
96.0,-354.4228390008211,-372.01532839238644,-316.90416264533997,-194.47479769587517,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.276448, 2024-01-27 16:04:56.276
98.0,-362.8002149015665,-380.632057890296,-321.9305881857872,-190.4656249433756,0.0960000045597553,-0.0320000015199184,1.02400004863739,1706389496.2907853, 2024-01-27 16:04:56.290
0.0,-391.46280816197395,-382.00834107398987,-314.86965706944466,-209.9131047129631,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.3217027, 2024-01-27 16:04:56.321
2.0,-366.45035725831985,-372.853065982461,-313.31385868787766,-203.92926478385925,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.3358393, 2024-01-27 16:04:56.335
4.0,-367.1085796505213,-387.2142818123102,-326.53814493119717,-202.73249679803848,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.352266, 2024-01-27 16:04:56.352
6.0,-374.1695107668638,-380.3328658938408,-324.8626697510481,-200.33896082639694,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.38145, 2024-01-27 16:04:56.381
8.0,-397.80567848682404,-381.17060348391533,-307.1505035609007,-186.03758339583874,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.3957932, 2024-01-27 16:04:56.395
10.0,-419.3475022315979,-387.8126658052206,-311.27935311198235,-191.00417053699493,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389496.4122393, 2024-01-27 16:04:56.412
12.0,-403.55016481876373,-386.0773522257805,-310.9203227162361,-183.22517862915993,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.4414437, 2024-01-27 16:04:56.441
14.0,-387.57331220805645,-385.23961463570595,-314.5106266736984,-170.83862997591496,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.4885948, 2024-01-27 16:04:56.488
16.0,-398.16470888257027,-386.61589781939983,-315.34836426377296,-176.22408591210842,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.4899373, 2024-01-27 16:04:56.489
18.0,-409.65368154644966,-381.05092668533325,-304.93648278713226,-175.565863519907,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.5016136, 2024-01-27 16:04:56.501
20.0,-405.1658015996218,-375.60563234984875,-301.8847244232893,-177.4208538979292,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.51591, 2024-01-27 16:04:56.515
22.0,-386.49622102081776,-376.024501144886,-300.56827963888645,-170.47959958016872,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.5322466, 2024-01-27 16:04:56.532
24.0,-383.2649474591017,-385.23961463570595,-317.32303144037724,-170.3000843822956,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.561564, 2024-01-27 16:04:56.561
26.0,-392.53989934921265,-388.82991859316826,-319.8960826098919,-178.3782682865858,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.592286, 2024-01-27 16:04:56.592
28.0,-403.0714576244354,-382.9657554626465,-304.45777559280396,-178.73729868233207,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.593592, 2024-01-27 16:04:56.593
30.0,-404.20838721096516,-382.78624026477337,-313.43353548645973,-198.90283924341202,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389496.621484, 2024-01-27 16:04:56.621
32.0,-387.39379701018333,-380.2131890952587,-310.4416155219078,-186.99499778449535,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389496.6362276, 2024-01-27 16:04:56.636
34.0,-378.9565827101469,-385.9576754271984,-318.519799426198,-184.24243141710758,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389496.6521213, 2024-01-27 16:04:56.652
36.0,-382.12801787257195,-382.90591706335545,-317.8615770339966,-178.73729868233204,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389496.6816995, 2024-01-27 16:04:56.681
38.0,-398.7032544761896,-381.82882587611675,-309.4842011332512,-184.96049220860004,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389496.6958156, 2024-01-27 16:04:56.695
40.0,-403.3108112215996,-382.187856271863,-309.12517073750496,-198.00526325404644,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389496.726643, 2024-01-27 16:04:56.726
42.0,-384.94042263925076,-379.7344819009304,-306.01357397437096,-187.65322017669678,0.1120000053197145,-0.0320000015199184,1.008000047877431,1706389496.741474, 2024-01-27 16:04:56.741
