%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
68.0, -562.2415997385979, -671.147486448288, -519.1579522490501, -423.6558669805527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879310492177E9, 0.0, 2024-01-27 15:38:51.049
68.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879310492177E9, 0.0, 2024-01-27 15:38:51.049
0.0, -425.0919885635376, -667.0784752964973, -535.1946432590485, -232.41234284639359, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879310846653E9, 0.0, 2024-01-27 15:38:51.084
0.0, -556.4971134066582, -677.6100335717201, -527.5353281497955, -402.83210402727127, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879310846653E9, 0.0, 2024-01-27 15:38:51.084
1.0, -550.034566283226, -690.0564206242561, -532.0830464959145, -442.804154753685, 0.0, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879310993428E9, 0.0, 2024-01-27 15:38:51.099
1.0, -421.26233100891113, -670.4294256567955, -544.2900799512863, -254.6722273826599, 0.0, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879310993428E9, 0.0, 2024-01-27 15:38:51.099
2.0, -520.5940738320351, -679.5248623490334, -540.4604223966599, -331.7440856695175, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311138053E9, 0.0, 2024-01-27 15:38:51.113
2.0, -596.708517730236, -697.4763821363449, -529.9288641214371, -474.1594759821892, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311138053E9, 0.0, 2024-01-27 15:38:51.113
3.0, -451.42088425159454, -683.1151663064957, -541.1784831881523, -311.87773710489273, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311145103E9, 0.0, 2024-01-27 15:38:51.114
3.0, -455.250541806221, -668.035889685154, -534.9552896618843, -264.4857248663902, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311145103E9, 0.0, 2024-01-27 15:38:51.114
4.0, -582.1079483032227, -676.8919727802277, -518.6792450547218, -459.5589065551758, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311283607E9, 0.0, 2024-01-27 15:38:51.128
4.0, -492.58970296382904, -679.7642159461975, -519.3973058462143, -369.3226004242897, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311283607E9, 0.0, 2024-01-27 15:38:51.128
5.0, -419.8262094259262, -658.4617457985878, -537.58817923069, -234.08781802654266, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706387931143872E9, 0.0, 2024-01-27 15:38:51.143
5.0, -559.1300029754639, -674.0197296142578, -517.7218306660652, -392.7792529463768, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706387931143872E9, 0.0, 2024-01-27 15:38:51.143
6.0, -556.4971134066582, -691.9712494015694, -522.2695490121841, -438.4957900047302, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311446612E9, 0.0, 2024-01-27 15:38:51.144
6.0, -425.33134216070175, -670.6687792539597, -538.0668864250183, -248.20968025922775, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063879311446612E9, 0.0, 2024-01-27 15:38:51.144
