%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
43.0, -420.54427021741867, -465.3033928871155, -401.87468963861465, -196.50930327177048, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889050567148E9, 0.0, 2024-01-27 15:55:05.056
43.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889050567148E9, 0.0, 2024-01-27 15:55:05.056
0.0, -531.364985704422, -439.45320439338684, -349.9349590539932, -264.7250784635544, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051199293E9, 0.0, 2024-01-27 15:55:05.119
0.0, -441.8467403650284, -455.01118820905685, -381.05092668533325, -236.9600611925125, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051199293E9, 0.0, 2024-01-27 15:55:05.119
1.0, -422.69845259189606, -479.6646087169647, -421.74103820323944, -191.2435241341591, 0.0, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051213815E9, 0.0, 2024-01-27 15:55:05.121
1.0, -533.7585216760635, -465.0640392899513, -380.3328658938408, -266.40055364370346, 0.0, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051213815E9, 0.0, 2024-01-27 15:55:05.121
2.0, -479.9039623141289, -452.85700583457947, -370.7587220072746, -274.5385759472847, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706388905132168E9, 0.0, 2024-01-27 15:55:05.132
2.0, -379.3754515051842, -456.2079561948776, -410.9701263308525, -193.63706010580063, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706388905132168E9, 0.0, 2024-01-27 15:55:05.132
3.0, -484.69103425741196, -464.34597849845886, -393.2579601407051, -232.17298924922943, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051480722E9, 0.0, 2024-01-27 15:55:05.148
3.0, -526.0992065668106, -451.89959144592285, -368.60453963279724, -296.55910688638687, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051480722E9, 0.0, 2024-01-27 15:55:05.148
4.0, -399.24180006980896, -458.12278497219086, -411.4488335251808, -221.4020773768425, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051488216E9, 0.0, 2024-01-27 15:55:05.148
4.0, -430.11841410398483, -452.6176522374153, -397.0876176953316, -197.9454248547554, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063889051488216E9, 0.0, 2024-01-27 15:55:05.148
5.0, -532.5617536902428, -443.52221554517746, -358.07298135757446, -279.8043550848961, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706388905149582E9, 0.0, 2024-01-27 15:55:05.149
5.0, -430.8364748954773, -453.57506662607193, -387.75282740592957, -251.32127702236176, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706388905149582E9, 0.0, 2024-01-27 15:55:05.149
6.0, -408.8159439563751, -472.72335439920425, -417.6720270514488, -194.8338280916214, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.706388905161333E9, 0.0, 2024-01-27 15:55:05.161
