%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
49.0, -432.9906572699547, -351.131727039814, -269.7515040040016, -222.83819895982742, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894862284322E9, 0.0, 2024-01-27 16:04:46.228
49.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894862284322E9, 0.0, 2024-01-27 16:04:46.228
0.0, -295.3623389005661, -365.2535892724991, -320.4944666028023, -126.13934570550919, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894862722347E9, 0.0, 2024-01-27 16:04:46.272
0.0, -424.134574174881, -370.04066121578217, -296.55910688638687, -189.0893417596817, 0.0, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894862722347E9, 0.0, 2024-01-27 16:04:46.272
1.0, -400.43856805562973, -359.26974934339523, -286.9849629998207, -214.70017665624619, 0.0, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894862868493E9, 0.0, 2024-01-27 16:04:46.286
1.0, -288.89979177713394, -375.0670867562294, -329.58990329504013, -146.72375506162643, 0.0, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894862868493E9, 0.0, 2024-01-27 16:04:46.286
2.0, -380.3328658938408, -366.45035725831985, -305.1758363842964, -153.1863021850586, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894863013153E9, 0.0, 2024-01-27 16:04:46.301
2.0, -422.21974539756775, -349.21689826250076, -270.70891839265823, -215.1788838505745, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894863013153E9, 0.0, 2024-01-27 16:04:46.301
3.0, -307.8087259531021, -365.97165006399155, -306.61195796728134, -158.45208132266998, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894863020136E9, 0.0, 2024-01-27 16:04:46.302
3.0, -343.47241193056107, -380.57221949100494, -321.9305881857872, -143.13345110416412, -0.9920000471174717, -0.9920000471174717, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7063894863020136E9, 0.0, 2024-01-27 16:04:46.302
