%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
89.0, 101.48592519760132, 136.91025757789612, -509.10510116815567, -257.54447054862976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649808493595E9, 0.0, 2024-01-14 15:43:00.849
89.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649808493595E9, 0.0, 2024-01-14 15:43:00.849
0.0, 185.4990378022194, 263.28895688056946, 236.9600611925125, 319.53705221414566, 0.0, 0.0, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980889599E9, 0.0, 2024-01-14 15:43:00.889
0.0, 59.83839929103851, -360.466517329216, -252.99675220251083, -368.12583243846893, 0.0, 0.0, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980889599E9, 0.0, 2024-01-14 15:43:00.889
1.0, -98.13497483730316, -45.47718346118927, 35.4243323802948, 31.83402842283249, 0.0, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980904164E9, 0.0, 2024-01-14 15:43:00.904
1.0, 111.29942268133163, 432.2725964784622, 355.9187989830971, 530.1682177186012, 0.0, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980904164E9, 0.0, 2024-01-14 15:43:00.904
2.0, 92.39048850536346, -226.42850291728973, -208.71633672714233, -222.83819895982742, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809187648E9, 0.0, 2024-01-14 15:43:00.918
2.0, -50.26425540447235, -192.91899931430817, -114.41101944446564, -146.72375506162643, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809187648E9, 0.0, 2024-01-14 15:43:00.918
3.0, -25.850188493728638, 347.78077667951584, 307.09066516160965, 438.25643640756607, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980919488E9, 0.0, 2024-01-14 15:43:00.919
3.0, 121.11292016506195, 13.643155038356781, -33.50950360298157, 29.679846048355103, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980919488E9, 0.0, 2024-01-14 15:43:00.919
4.0, 1.4361215829849243, -352.8072022199631, -274.5385759472847, -353.2859094142914, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809332306E9, 0.0, 2024-01-14 15:43:00.933
4.0, -135.71348959207535, 113.45360505580902, 166.59010362625122, 205.60473996400833, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809332306E9, 0.0, 2024-01-14 15:43:00.933
5.0, 149.35664463043213, 258.9805921316147, 200.5783144235611, 305.6545435786247, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980948703E9, 0.0, 2024-01-14 15:43:00.948
5.0, 61.27452087402344, -327.43572092056274, -266.87926083803177, -356.15815258026123, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980948703E9, 0.0, 2024-01-14 15:43:00.948
6.0, -108.42717951536179, -38.29657554626465, 40.21140432357788, 11.24961906671524, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809494443E9, 0.0, 2024-01-14 15:43:00.949
6.0, 84.97052699327469, 424.85263496637344, 364.0568212866783, 487.80263102054596, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809494443E9, 0.0, 2024-01-14 15:43:00.949
7.0, 93.10854929685593, -191.2435241341591, -182.3874410390854, -238.6355363726616, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980963002E9, 0.0, 2024-01-14 15:43:00.963
7.0, -68.69448238611221, -167.786871612072, -83.77375900745392, -166.59010362625122, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705264980963002E9, 0.0, 2024-01-14 15:43:00.963
8.0, -39.97205072641373, 379.6148051023483, 328.6324889063835, 421.9803918004036, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809786072E9, 0.0, 2024-01-14 15:43:00.978
8.0, 101.96463239192963, 30.876614034175873, 10.770911872386932, -0.4787071943283081, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809786072E9, 0.0, 2024-01-14 15:43:00.978
9.0, -26.08954209089279, -325.9995993375778, -239.35359716415405, -381.2902802824974, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809793344E9, 0.0, 2024-01-14 15:43:00.979
9.0, -154.62242376804352, 162.5210924744606, 199.86025363206863, 193.87641370296478, 0.9760000463575125, 0.9760000463575125, -0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7052649809793344E9, 0.0, 2024-01-14 15:43:00.979
