 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.706387777664476E9, -566.7893180847168, -723.0872170329094, -545.9655551314354, -424.134574174881
 1.706387777664476E9, 0.0, 0.0, 0.0, 0.0
 1.7063877777072198E9, -472.9627079963684, -716.1459627151489, -546.2049087285995, -297.0378140807152
 1.7063877777072198E9, -591.4427385926247, -726.4381673932076, -543.811372756958, -445.4370443224907
 1.7063877777218528E9, -542.8539583683014, -734.5761896967888, -552.1887486577034, -421.74103820323944
 1.7063877777218528E9, -453.57506662607193, -720.6936810612679, -554.3429310321808, -291.2933277487755
 1.706387777736334E9, -555.5396990180016, -722.1298026442528, -558.4119421839714, -401.6353360414505
 1.706387777736334E9, -590.7246778011322, -747.5012839436531, -556.7364670038223, -472.4840008020401
 1.7063877777370768E9, -468.4149896502495, -736.9697256684303, -563.1990141272545, -329.350549697876
 1.7063877777370768E9, -518.4398914575577, -725.7201066017151, -553.14616304636, -345.14788711071014
 1.706387777751202E9, -606.5220152139664, -737.6877864599228, -556.7364670038223, -478.46784073114395
 1.706387777751202E9, -500.7277252674103, -738.8845544457436, -565.8319036960602, -376.024501144886
 1.706387777766373E9, -477.98913353681564, -723.5659242272377, -554.3429310321808, -308.04807955026627
 1.706387777766373E9, -596.9478713274002, -736.7303720712662, -548.3590911030769, -452.6176522374153
 1.706387777767134E9, -544.5294335484505, -741.038736820221, -552.6674558520317, -427.96423172950745
 1.706387777767134E9, -449.26670187711716, -718.5394986867905, -550.5132734775543, -290.0965597629547
 1.7063877777806954E9, -548.3590911030769, -718.5394986867905, -547.6410303115845, -394.9334353208542
 1.7063877777806954E9, -568.4647932648659, -726.6775209903717, -544.5294335484505, -457.8834313750267
 1.7063877777974427E9, -454.7718346118927, -724.7626922130585, -550.2739198803902, -318.10093063116074
 1.7063877777974427E9, -511.4986371397972, -719.4969130754471, -544.2900799512863, -337.72792559862137
 1.7063877777978592E9, -600.7775288820267, -735.2942504882812, -546.4442623257637, -475.35624396800995
 1.7063877777978592E9, -501.92449325323105, -739.1239080429077, -551.4706878662109, -366.92906445264816
 1.7063877778271813E9, -472.0052936077118, -717.1033771038055, -542.8539583683014, -293.686863720417
 1.7063877778271813E9, -602.6923576593399, -741.2780904173851, -547.6410303115845, -442.804154753685
 1.7063877778278391E9, -549.3165054917336, -740.3206760287285, -551.9493950605392, -421.5016846060753
 1.7063877778278391E9, -459.0801993608475, -726.6775209903717, -554.8216382265091, -291.7720349431038
 1.7063877778285556E9, -562.0022461414337, -730.267824947834, -557.9332349896431, -390.86442416906357
 1.7063877778285556E9, -600.0594680905342, -754.9212454557419, -564.6351357102394, -470.56917202472687
 1.7063877778406248E9, -474.39882957935333, -744.6290407776833, -557.2151741981506, -325.5208921432495
 1.7063877778406248E9, -520.5940738320351, -730.7465321421623, -554.3429310321808, -343.47241193056107
 1.7063877778563063E9, -609.6336119771004, -744.3896871805191, -557.6938813924789, -471.76594001054764
 1.7063877778563063E9, -505.2754436135292, -742.4748584032059, -560.805478155613, -367.6471252441406
 1.7063877778570337E9, -477.031719148159, -722.8478634357452, -546.4442623257637, -301.5855324268341
 1.7063877778570337E9, -592.6395065784454, -731.7039465308189, -547.1623231172562, -443.52221554517746
 1.7063877778721373E9, -540.699775993824, -741.038736820221, -544.7687871456146, -417.911380648613
 1.7063877778721373E9, -456.4473097920418, -721.8904490470886, -547.4016767144203, -292.01138854026794
 1.7063877778862936E9, -551.2313342690468, -716.6246699094772, -536.1520576477051, -386.31670582294464
 1.7063877778862936E9, -575.8847547769547, -734.8155432939529, -543.5720191597939, -457.4047241806984
 1.7063877778870246E9, -452.138945043087, -719.0182058811188, -545.0081407427788, -306.13325077295303
 1.7063877778870246E9, -503.5999684333801, -714.9491947293282, -540.4604223966599, -333.8982680439949
 1.7063877779008565E9, -591.4427385926247, -731.7039465308189, -546.922969520092, -465.7821000814438
 1.7063877779008565E9, -489.95681339502335, -732.6613609194756, -547.1623231172562, -361.18457812070847
 1.7063877779162955E9, -469.8511112332344, -719.0182058811188, -546.2049087285995, -303.02165400981903
 1.7063877779162955E9, -594.3149817585945, -730.267824947834, -553.14616304636, -448.5486410856247
 1.7063877779170208E9, -549.0771518945694, -744.3896871805191, -561.0448317527771, -427.48552453517914
 1.7063877779170208E9, -463.38856410980225, -729.0710569620132, -557.9332349896431, -301.1068252325058
 1.7063877779306517E9, -566.5499644875526, -733.379421710968, -557.6938813924789, -402.35339683294296
 1.7063877779306517E9, -594.7936889529228, -752.049002289772, -567.2680252790451, -475.5955975651741
 1.706387777946346E9, -473.4414151906967, -741.5174440145493, -564.8744893074036, -329.58990329504013
 1.706387777946346E9, -515.0889410972595, -724.044631421566, -558.4119421839714, -345.14788711071014
 1.7063877779471474E9, -613.4632695317268, -744.8683943748474, -557.4545277953148, -477.7497799396515
 1.7063877779471474E9, -500.96707886457443, -739.3632616400719, -559.369356572628, -375.30644035339355
 1.7063877779606333E9, -470.3298184275627, -717.5820842981339, -551.9493950605392, -304.93648278713226
 1.7063877779606333E9, -586.4163130521774, -730.9858857393265, -550.5132734775543, -446.3944587111473
 1.7063877779765196E9, -540.9391295909882, -736.2516648769379, -552.6674558520317, -423.6558669805527
 1.7063877779765196E9, -452.6176522374153, -719.2575594782829, -548.1197375059128, -298.23458206653595
 1.7063877779772203E9, -553.3855166435242, -720.2149738669395, -552.1887486577034, -400.1992144584656
 1.7063877779772203E9, -583.3047162890434, -740.5600296258926, -558.6512957811356, -465.7821000814438
 1.70638777799063E9, -459.3195529580116, -731.7039465308189, -563.1990141272545, -329.1111961007118
 1.70638777799063E9, -500.7277252674103, -713.0343659520149, -552.4281022548676, -342.7543511390686
 1.7063877780063963E9, -592.8788601756096, -735.5336040854454, -556.257759809494, -476.0743047595024
 1.7063877780063963E9, -487.32392382621765, -735.0548968911171, -554.5822846293449, -371.71613639593124
 1.70638777800713E9, -459.5589065551758, -712.0769515633583, -547.8803839087486, -304.2184219956398
 1.70638777800713E9, -584.9801914691925, -725.9594601988792, -546.6836159229279, -445.915751516819
 1.7063877780206485E9, -537.1094720363617, -735.2942504882812, -548.3590911030769, -420.7836238145828
 1.7063877780206485E9, -449.9847626686096, -720.4543274641037, -550.5132734775543, -297.27716767787933
 1.706387778036615E9, -547.8803839087486, -713.9917803406715, -542.1358975768089, -392.3005457520485
 1.706387778036615E9, -579.9537659287453, -741.038736820221, -552.9068094491959, -464.34597849845886
 1.7063877780371284E9, -465.7821000814438, -737.4484328627586, -556.257759809494, -322.64864897727966
 1.7063877780371284E9, -509.583808362484, -720.6936810612679, -556.0184062123299, -341.0788759589195
 1.706387778050629E9, -597.1872249245644, -737.2090792655945, -546.6836159229279, -469.3724040389061
 1.706387778050629E9, -495.4619461297989, -736.7303720712662, -556.257759809494, -369.801307618618
 1.706387778066579E9, -479.42525511980057, -722.6085098385811, -557.6938813924789, -307.3300187587738
 1.706387778066579E9, -585.2195450663567, -729.0710569620132, -553.14616304636, -447.83058029413223
