 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7063901118890855E9, -384.16252344846725, -326.238952934742, -221.64143097400665, -122.30968815088272
 1.7063901118890855E9, -374.82773315906525, -325.5208921432495, -208.71633672714233, -153.90436297655106
 1.7063901119011707E9, -288.1817309856415, -346.8233622908592, -255.62964177131653, -85.449234187603
 1.7063901119011707E9, -354.7220309972763, -338.44598639011383, -239.5929507613182, -103.1614003777504
 1.7063901119178307E9, -404.02887201309204, -325.28153854608536, -209.4343975186348, -162.5210924744606
 1.7063901119178307E9, -308.5267867445946, -335.3343896269798, -236.24200040102005, -103.6401075720787
 1.7063901119186168E9, -318.8189914226532, -343.7117655277252, -250.6032162308693, -78.26862627267838
 1.7063901119186168E9, -403.3108112215996, -321.21252739429474, -210.3918119072914, -144.3302190899849
 1.7063901119309945E9, -332.9408536553383, -322.4092953801155, -209.67375111579895, -132.60189282894135
 1.7063901119309945E9, -283.3946590423584, -339.6427543759346, -247.73097306489944, -67.7370679974556
 1.7063901119467435E9, -378.89674431085587, -328.39313530921936, -223.07755255699158, -119.43744498491287
 1.7063901119467435E9, -371.9554899930954, -320.73382019996643, -206.56215435266495, -155.10113096237183
 1.706390111947312E9, -282.67659825086594, -338.685339987278, -246.29485148191452, -87.36406296491623
 1.706390111947312E9, -343.7117655277252, -338.2066327929497, -245.3374370932579, -99.81045001745224
 1.7063901119612613E9, -391.3431313633919, -313.79256588220596, -202.01443600654602, -161.56367808580399
 1.7063901119612613E9, -299.910057246685, -332.2227928638458, -236.72070759534836, -106.99105793237686
 1.7063901119770217E9, -310.4416155219078, -339.40340077877045, -252.03933781385422, -78.50797986984253
 1.7063901119770217E9, -397.80567848682404, -318.3402842283249, -203.2112039923668, -140.26120793819427
 1.7063901119774797E9, -327.43572092056274, -315.46804106235504, -204.88667917251587, -125.89999210834503
 1.7063901119774797E9, -280.04370868206024, -335.3343896269798, -245.8161442875862, -66.06159281730652
 1.7063901119912117E9, -375.78514754772186, -317.6222234368324, -209.19504392147064, -114.41101944446564
 1.7063901119912117E9, -361.6632853150368, -305.41518998146057, -193.39770650863647, -143.61215829849243
 1.7063901120066648E9, -271.905686378479, -327.1963673233986, -228.82203888893127, -74.67832231521606
 1.7063901120066648E9, -337.0098648071289, -323.84541696310043, -227.6252709031105, -89.03953814506531
 1.706390112007316E9, -390.6250705718994, -312.5957978963852, -188.6106345653534, -147.68116945028305
 1.706390112007316E9, -298.9526428580284, -324.5634777545929, -226.42850291728973, -101.00721800327301
 1.706390112021115E9, -308.2874331474304, -331.02602487802505, -241.26842594146729, -70.60931116342545
 1.706390112021115E9, -394.9334353208542, -315.2286874651909, -198.18477845191956, -136.67090398073196
 1.706390112036784E9, -335.81309682130814, -324.5634777545929, -212.0672870874405, -129.7296496629715
 1.706390112036784E9, -286.26690220832825, -340.1214615702629, -249.64580184221268, -72.28478634357452
