 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7075962026755037E9, -97.17756044864655, -495.9406533241272, -1715.9259380698204, -154.86177736520767
 1.7075962026755037E9, -120.15550577640533, -541.1784831881523, -1769.3017902374268, -171.61652916669846
 1.7075962026900904E9, -161.56367808580399, -595.2723961472511, -1841.8259301781654, -204.40797197818756
 1.7075962026900904E9, -112.97489786148071, -515.3282946944237, -1742.0154801607132, -170.18040758371353
 1.707596202704626E9, -100.5285108089447, -520.3547202348709, -1735.0742258429527, -163.47850686311722
 1.707596202704626E9, -147.20246225595474, -584.9801914691925, -1830.097603917122, -197.4667176604271
 1.7075962027053103E9, -124.70322412252426, -550.2739198803902, -1777.439812541008, -178.79713708162308
 1.7075962027053103E9, -85.20988059043884, -493.3077637553215, -1700.8466614484787, -141.6973295211792
 1.7075962027193165E9, -130.2083568572998, -562.480953335762, -1801.1358186602592, -178.79713708162308
 1.7075962027193165E9, -133.3199536204338, -563.6777213215828, -1809.5131945610046, -181.90873384475708
 1.7075962027510412E9, -89.99695253372192, -492.58970296382904, -1708.5059765577316, -144.56957268714905
 1.7075962027510412E9, -110.82071548700333, -532.3224000930786, -1758.5308783650398, -163.23915326595306
 1.70759620275172E9, -151.98953419923782, -587.6130810379982, -1840.8685157895088, -200.33896082639694
 1.70759620275172E9, -106.51235073804855, -515.0889410972595, -1740.1006513834, -161.08497089147568
 1.7075962027525513E9, -98.61368203163147, -516.0463554859161, -1730.0478003025055, -156.7766061425209
 1.7075962027525513E9, -148.63858383893967, -588.3311418294907, -1829.1401895284653, -194.8338280916214
 1.7075962027532315E9, -126.37869930267334, -542.6146047711372, -1778.6365805268288, -176.16424751281738
 1.7075962027532315E9, -86.64600217342377, -495.9406533241272, -1699.889247059822, -143.85151189565659
 1.7075962027638671E9, -132.60189282894135, -564.3957821130753, -1793.9552107453346, -178.55778348445892
 1.7075962027638671E9, -137.14961117506027, -563.1990141272545, -1807.8377193808556, -175.20683312416077
 1.7075962027789824E9, -88.560830950737, -494.9832389354706, -1703.000843822956, -137.62831836938858
 1.7075962027789824E9, -110.58136188983917, -535.9127040505409, -1756.1373423933983, -164.19656765460968
 1.7075962027948406E9, -150.5534126162529, -589.2885562181473, -1829.8582503199577, -195.3125352859497
 1.7075962027948406E9, -115.60778743028641, -521.3121346235275, -1742.2548337578773, -163.71786046028137
 1.707596202795442E9, -95.98079246282578, -510.5412227511406, -1724.54266756773, -152.94694858789444
 1.707596202795442E9, -146.48440146446228, -586.6556666493416, -1837.7569190263748, -198.18477845191956
 1.7075962028088715E9, -125.18193131685257, -549.5558590888977, -1781.7481772899628, -180.233258664608
 1.7075962028088715E9, -84.97052699327469, -494.7438853383064, -1707.3092085719109, -144.8089262843132
 1.7075962028246856E9, -128.05417448282242, -573.7305724024773, -1798.2635754942894, -180.7119658589363
 1.7075962028246856E9, -139.78250074386597, -570.8583292365074, -1807.3590121865273, -183.10550183057785
 1.707596202825337E9, -87.60341656208038, -495.70129972696304, -1705.6337333917618, -149.59599822759628
 1.707596202825337E9, -106.51235073804855, -535.6733504533768, -1755.65863519907, -163.23915326595306
 1.707596202838958E9, -148.87793743610382, -589.0492026209831, -1830.8156647086143, -193.15835291147232
 1.707596202838958E9, -105.07622915506363, -518.918598651886, -1738.9038833975792, -162.5210924744606
 1.707596202854838E9, -96.22014605998993, -515.3282946944237, -1733.3987506628036, -166.35075002908707
 1.707596202854838E9, -146.48440146446228, -592.1607993841171, -1839.9111014008522, -200.33896082639694
 1.7075962028553915E9, -123.74580973386765, -550.034566283226, -1786.5352492332458, -182.8661482334137
 1.7075962028553915E9, -83.77375900745392, -498.0948356986046, -1713.5324020981789, -153.1863021850586
