 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7063894862284322E9, -432.9906572699547, -351.131727039814, -269.7515040040016, -222.83819895982742
 1.7063894862284322E9, 0.0, 0.0, 0.0, 0.0
 1.7063894862722347E9, -295.3623389005661, -365.2535892724991, -320.4944666028023, -126.13934570550919
 1.7063894862722347E9, -424.134574174881, -370.04066121578217, -296.55910688638687, -189.0893417596817
 1.7063894862868493E9, -400.43856805562973, -359.26974934339523, -286.9849629998207, -214.70017665624619
 1.7063894862868493E9, -288.89979177713394, -375.0670867562294, -329.58990329504013, -146.72375506162643
 1.7063894863013153E9, -380.3328658938408, -366.45035725831985, -305.1758363842964, -153.1863021850586
 1.7063894863013153E9, -422.21974539756775, -349.21689826250076, -270.70891839265823, -215.1788838505745
 1.7063894863020136E9, -307.8087259531021, -365.97165006399155, -306.61195796728134, -158.45208132266998
 1.7063894863020136E9, -343.47241193056107, -380.57221949100494, -321.9305881857872, -143.13345110416412
 1.7063894863158245E9, -457.8834313750267, -365.01423567533493, -281.9585374593735, -207.2802151441574
 1.7063894863158245E9, -352.0891414284706, -358.7910421490669, -291.2933277487755, -180.95131945610046
 1.7063894863315067E9, -312.35644429922104, -379.3754515051842, -329.8292568922043, -130.44771045446396
 1.7063894863315067E9, -433.9480716586113, -373.87031877040863, -293.9262173175812, -183.10550183057785
 1.7063894863320808E9, -406.66176158189774, -366.45035725831985, -284.8307806253433, -209.4343975186348
 1.7063894863320808E9, -306.3726043701172, -387.27412021160126, -332.2227928638458, -145.04827988147736
 1.706389486345606E9, -393.01860654354095, -376.024501144886, -309.72355473041534, -159.64884930849075
 1.706389486345606E9, -453.0963594317436, -376.7425619363785, -291.7720349431038, -228.34333169460297
 1.7063894863614266E9, -333.4195608496666, -385.5986450314522, -321.9305881857872, -168.2655788064003
 1.7063894863614266E9, -359.9878101348877, -395.65149611234665, -343.47241193056107, -157.73402053117752
 1.7063894863620484E9, -468.8936968445778, -384.8805842399597, -303.7397148013115, -229.06139248609543
 1.7063894863620484E9, -365.97165006399155, -373.87031877040863, -305.6545435786247, -202.01443600654602
 1.7063894863756409E9, -311.87773710489273, -381.7689874768257, -333.65891444683075, -140.97926872968674
