 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7063889050567148E9, -420.54427021741867, -465.3033928871155, -401.87468963861465, -196.50930327177048
 1.7063889050567148E9, 0.0, 0.0, 0.0, 0.0
 1.7063889051199293E9, -531.364985704422, -439.45320439338684, -349.9349590539932, -264.7250784635544
 1.7063889051199293E9, -441.8467403650284, -455.01118820905685, -381.05092668533325, -236.9600611925125
 1.7063889051213815E9, -422.69845259189606, -479.6646087169647, -421.74103820323944, -191.2435241341591
 1.7063889051213815E9, -533.7585216760635, -465.0640392899513, -380.3328658938408, -266.40055364370346
 1.706388905132168E9, -479.9039623141289, -452.85700583457947, -370.7587220072746, -274.5385759472847
 1.706388905132168E9, -379.3754515051842, -456.2079561948776, -410.9701263308525, -193.63706010580063
 1.7063889051480722E9, -484.69103425741196, -464.34597849845886, -393.2579601407051, -232.17298924922943
 1.7063889051480722E9, -526.0992065668106, -451.89959144592285, -368.60453963279724, -296.55910688638687
 1.7063889051488216E9, -399.24180006980896, -458.12278497219086, -411.4488335251808, -221.4020773768425
 1.7063889051488216E9, -430.11841410398483, -452.6176522374153, -397.0876176953316, -197.9454248547554
 1.706388905149582E9, -532.5617536902428, -443.52221554517746, -358.07298135757446, -279.8043550848961
 1.706388905149582E9, -430.8364748954773, -453.57506662607193, -387.75282740592957, -251.32127702236176
 1.706388905161333E9, -408.8159439563751, -472.72335439920425, -417.6720270514488, -194.8338280916214
 1.706388905161333E9, -530.8862785100937, -459.5589065551758, -374.34902596473694, -259.9380065202713
 1.706388905175979E9, -498.81289649009705, -459.0801993608475, -378.41803711652756, -272.3843935728073
 1.706388905175979E9, -392.53989934921265, -470.3298184275627, -422.4590989947319, -198.90283924341202
 1.7063889051917346E9, -488.99939900636673, -467.2182216644287, -390.6250705718994, -232.17298924922943
 1.7063889051917346E9, -525.6204993724823, -459.79826015233994, -364.29617488384247, -286.9849629998207
 1.7063889051924322E9, -401.6353360414505, -461.9524425268173, -400.1992144584656, -212.5459942817688
 1.7063889051924322E9, -440.6499723792076, -467.9362824559212, -407.3798223733902, -204.64732557535172
 1.7063889052064397E9, -540.4604223966599, -453.57506662607193, -363.81746768951416, -290.8146205544472
 1.7063889052064397E9, -432.5119500756264, -456.9260169863701, -386.31670582294464, -245.57679069042206
 1.7063889052217872E9, -399.72050726413727, -469.3724040389061, -409.77335834503174, -186.456452190876
 1.7063889052217872E9, -523.4663169980049, -456.9260169863701, -369.3226004242897, -253.47545939683914
 1.7063889052225316E9, -479.1859015226364, -452.138945043087, -376.024501144886, -277.1714655160904
 1.7063889052225316E9, -373.3916115760803, -454.2931274175644, -404.2682256102562, -185.02033060789108
 1.7063889052361166E9, -461.473735332489, -448.0699338912964, -376.98191553354263, -217.57241982221603
 1.7063889052361166E9, -508.8657475709915, -448.5486410856247, -354.00397020578384, -282.1978910565376
 1.7063889052518668E9, -390.86442416906357, -453.0963594317436, -397.5663248896599, -217.57241982221603
 1.7063889052518668E9, -422.21974539756775, -455.7292490005493, -393.49731373786926, -199.62090003490448
 1.7063889052525651E9, -527.0566209554672, -440.6499723792076, -352.8072022199631, -280.2830622792244
 1.7063889052525651E9, -416.95396625995636, -448.0699338912964, -379.6148051023483, -240.78971874713898
 1.7063889052660663E9, -389.6676561832428, -462.43114972114563, -406.9011151790619, -187.65322017669678
 1.7063889052660663E9, -505.99350440502167, -444.4796299338341, -363.0994068980217, -259.69865292310715
 1.7063889052817698E9, -461.71308892965317, -436.82031482458115, -362.1419925093651, -270.70891839265823
 1.7063889052817698E9, -365.49294286966324, -450.2241162657738, -404.02887201309204, -183.8235626220703
 1.7063889052824621E9, -465.54274648427963, -453.57506662607193, -384.64123064279556, -229.54009968042374
 1.7063889052824621E9, -507.9083331823349, -445.4370443224907, -356.63685977458954, -288.1817309856415
 1.7063889052961533E9, -385.11993783712387, -463.38856410980225, -408.09788316488266, -224.0349669456482
 1.7063889052961533E9, -407.8585295677185, -445.915751516819, -384.4018770456314, -193.39770650863647
