 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7063879310492177E9, -562.2415997385979, -671.147486448288, -519.1579522490501, -423.6558669805527
 1.7063879310492177E9, 0.0, 0.0, 0.0, 0.0
 1.7063879310846653E9, -425.0919885635376, -667.0784752964973, -535.1946432590485, -232.41234284639359
 1.7063879310846653E9, -556.4971134066582, -677.6100335717201, -527.5353281497955, -402.83210402727127
 1.7063879310993428E9, -550.034566283226, -690.0564206242561, -532.0830464959145, -442.804154753685
 1.7063879310993428E9, -421.26233100891113, -670.4294256567955, -544.2900799512863, -254.6722273826599
 1.7063879311138053E9, -520.5940738320351, -679.5248623490334, -540.4604223966599, -331.7440856695175
 1.7063879311138053E9, -596.708517730236, -697.4763821363449, -529.9288641214371, -474.1594759821892
 1.7063879311145103E9, -451.42088425159454, -683.1151663064957, -541.1784831881523, -311.87773710489273
 1.7063879311145103E9, -455.250541806221, -668.035889685154, -534.9552896618843, -264.4857248663902
 1.7063879311283607E9, -582.1079483032227, -676.8919727802277, -518.6792450547218, -459.5589065551758
 1.7063879311283607E9, -492.58970296382904, -679.7642159461975, -519.3973058462143, -369.3226004242897
 1.706387931143872E9, -419.8262094259262, -658.4617457985878, -537.58817923069, -234.08781802654266
 1.706387931143872E9, -559.1300029754639, -674.0197296142578, -517.7218306660652, -392.7792529463768
 1.7063879311446612E9, -556.4971134066582, -691.9712494015694, -522.2695490121841, -438.4957900047302
 1.7063879311446612E9, -425.33134216070175, -670.6687792539597, -538.0668864250183, -248.20968025922775
 1.706387931158367E9, -508.62639397382736, -667.5571824908257, -528.0140353441238, -325.28153854608536
 1.706387931158367E9, -590.7246778011322, -697.7157357335091, -527.5353281497955, -471.5265864133835
 1.706387931173824E9, -456.2079561948776, -683.1151663064957, -532.3224000930786, -305.8938971757889
 1.706387931173824E9, -458.60149216651917, -663.2488177418709, -533.7585216760635, -262.33154249191284
 1.7063879311745384E9, -587.1343738436699, -678.5674479603767, -516.5250626802444, -449.027348279953
 1.7063879311745384E9, -493.06841015815735, -678.3280943632126, -517.9611842632294, -372.912904381752
 1.7063879311881251E9, -420.3049166202545, -656.7862706184387, -534.7159360647202, -232.17298924922943
 1.7063879311881251E9, -549.7952126860619, -670.9081328511238, -520.8334274291992, -392.3005457520485
 1.706387931203617E9, -549.7952126860619, -690.2957742214203, -522.03019541502, -437.77772921323776
 1.706387931203617E9, -424.37392777204514, -675.4558511972427, -539.9817152023315, -253.236105799675
 1.7063879312188764E9, -513.8921731114388, -672.5836080312729, -531.364985704422, -331.50473207235336
 1.7063879312188764E9, -584.0227770805359, -689.0990062355995, -523.9450241923332, -475.1168903708458
 1.706387931219536E9, -457.4047241806984, -681.2003375291824, -531.8436928987503, -309.0054939389229
 1.706387931219536E9, -464.82468569278717, -671.6261936426163, -538.5455936193466, -262.81024968624115
 1.7063879312342105E9, -595.9904569387436, -692.6893101930618, -531.6043393015862, -469.3724040389061
 1.7063879312342105E9, -505.03609001636505, -690.2957742214203, -540.9391295909882, -388.470888197422
 1.7063879312346275E9, -427.246170938015, -668.2752432823181, -540.9391295909882, -239.35359716415405
 1.7063879312346275E9, -564.1564285159111, -681.9183983206749, -531.364985704422, -402.5927504301071
 1.706387931248136E9, -559.1300029754639, -695.3221997618675, -534.7159360647202, -450.94217705726624
 1.706387931248136E9, -430.357767701149, -679.2855087518692, -539.9817152023315, -257.06576335430145
 1.7063879312640164E9, -517.4824770689011, -675.6952047944069, -536.3914112448692, -332.70150005817413
 1.7063879312640164E9, -593.1182137727737, -692.928663790226, -529.9288641214371, -484.4516806602478
 1.706387931264521E9, -467.45757526159286, -690.0564206242561, -543.3326655626297, -310.9203227162361
 1.706387931264521E9, -472.4840008020401, -674.7377904057503, -537.8275328278542, -268.3153824210167
 1.70638793127845E9, -602.4530040621758, -685.7480558753014, -525.6204993724823, -461.23438173532486
 1.70638793127845E9, -503.5999684333801, -683.8332270979881, -526.3385601639748, -377.2212691307068
 1.7063879312937992E9, -437.77772921323776, -674.7377904057503, -541.1784831881523, -241.02907234430313
 1.7063879312937992E9, -567.9860860705376, -686.705470263958, -529.9288641214371, -404.50757920742035
 1.706387931294511E9, -560.805478155613, -694.8434925675392, -528.9714497327805, -446.15510511398315
 1.706387931294511E9, -435.14483964443207, -680.9609839320183, -543.0933119654655, -258.5018849372864
 1.7063879313081572E9, -517.4824770689011, -673.3016688227654, -529.4501569271088, -325.0421849489212
 1.7063879313081572E9, -590.9640313982964, -687.9022382497787, -525.6204993724823, -472.72335439920425
 1.7063879313238213E9, -457.64407777786255, -678.3280943632126, -538.5455936193466, -305.41518998146057
 1.7063879313238213E9, -463.6279177069664, -670.9081328511238, -540.4604223966599, -265.92184644937515
 1.7063879313245149E9, -602.6923576593399, -691.4925422072411, -534.9552896618843, -470.56917202472687
 1.7063879313245149E9, -509.10510116815567, -688.1415918469429, -540.4604223966599, -390.38571697473526
 1.7063879313387947E9, -434.9054860472679, -673.7803760170937, -550.2739198803902, -241.7471331357956
 1.7063879313387947E9, -568.9435004591942, -681.9183983206749, -526.8172673583031, -395.8908497095108
 1.7063879313538272E9, -561.0448317527771, -693.6467245817184, -525.8598529696465, -444.00092273950577
 1.7063879313538272E9, -433.9480716586113, -674.0197296142578, -542.1358975768089, -251.0819234251976
 1.706387931354559E9, -510.30186915397644, -665.8817073106766, -531.364985704422, -322.64864897727966
