 Timestamp, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3
 1.7063900350412183E9, -348.02013027668, -325.28153854608536, -218.52983421087265, -124.70322412252426
 1.7063900350412183E9, -304.6971291899681, -348.4988374710083, -261.13477450609207, -68.93383598327637
 1.7063900350558708E9, -402.83210402727127, -336.29180401563644, -235.28458601236343, -122.30968815088272
 1.7063900350558708E9, -389.42830258607864, -328.6324889063835, -216.37565183639526, -151.51082700490952
 1.7063900350702994E9, -295.12298530340195, -340.83952236175537, -251.0819234251976, -79.46539425849915
 1.7063900350702994E9, -360.9452245235443, -337.4885720014572, -246.05549788475037, -90.23630613088608
 1.706390035071041E9, -411.9275407195091, -320.01575940847397, -199.86025363206863, -148.63858383893967
 1.706390035071041E9, -310.68096911907196, -335.81309682130814, -228.34333169460297, -92.15113490819931
 1.7063900350847864E9, -325.5208921432495, -342.03629034757614, -252.75739860534668, -74.19961512088776
 1.7063900350847864E9, -415.51784467697144, -321.69123458862305, -206.56215435266495, -141.93668311834335
 1.7063900351005192E9, -343.9511191248894, -322.4092953801155, -215.1788838505745, -121.83098095655441
 1.7063900351005192E9, -302.0642396211624, -350.6530198454857, -254.43287378549576, -66.30094641447067
 1.706390035101076E9, -389.42830258607864, -328.87184250354767, -218.2904806137085, -110.82071548700333
 1.706390035101076E9, -376.5032083392143, -316.1861018538475, -200.5783144235611, -138.5857327580452
 1.706390035114902E9, -287.22431659698486, -335.573743224144, -246.53420507907867, -74.19961512088776
 1.706390035114902E9, -352.0891414284706, -331.50473207235336, -238.87488996982574, -88.80018454790115
 1.7063900351305485E9, -405.7043471932411, -315.46804106235504, -200.5783144235611, -148.87793743610382
 1.7063900351305485E9, -304.2184219956398, -330.54731768369675, -224.27432054281235, -94.3053172826767
 1.7063900351312284E9, -321.21252739429474, -341.55758315324783, -248.92774105072021, -73.4815543293953
 1.7063900351312284E9, -404.2682256102562, -311.87773710489273, -199.14219284057617, -130.44771045446396
 1.7063900351446085E9, -342.7543511390686, -320.2551130056381, -207.51956874132156, -118.2406769990921
 1.7063900351446085E9, -296.55910688638687, -340.1214615702629, -250.84256982803345, -64.38611763715744
 1.706390035160554E9, -399.24180006980896, -327.91442811489105, -224.9923813343048, -112.73554426431656
 1.706390035160554E9, -380.3328658938408, -317.6222234368324, -205.12603276968002, -140.02185434103012
 1.7063900351611655E9, -295.3623389005661, -342.51499754190445, -246.29485148191452, -74.43896871805191
 1.7063900351611655E9, -358.3123349547386, -342.7543511390686, -242.7045475244522, -94.3053172826767
 1.7063900351746557E9, -402.83210402727127, -318.3402842283249, -202.73249679803848, -150.5534126162529
 1.7063900351746557E9, -312.35644429922104, -331.98343926668167, -231.69428205490112, -99.33174282312393
 1.7063900351903677E9, -320.73382019996643, -337.9672791957855, -242.2258403301239, -67.01900720596313
 1.7063900351903677E9, -414.799783885479, -326.95701372623444, -213.98211586475372, -136.67090398073196
 1.7063900351911E9, -345.8659479022026, -324.0847705602646, -212.78534787893295, -118.71938419342041
 1.7063900351911E9, -297.75587487220764, -342.99370473623276, -250.36386263370514, -66.54030001163483
 1.706390035205037E9, -389.42830258607864, -321.9305881857872, -224.75302773714066, -119.19809138774872
 1.706390035205037E9, -374.82773315906525, -314.7499802708626, -205.60473996400833, -145.04827988147736
 1.7063900352206087E9, -288.42108458280563, -336.29180401563644, -243.66196191310883, -76.83250468969345
 1.7063900352206087E9, -350.6530198454857, -331.50473207235336, -240.78971874713898, -88.560830950737
 1.7063900352212703E9, -402.83210402727127, -311.3990299105644, -198.66348564624786, -143.85151189565659
 1.7063900352212703E9, -302.7823004126549, -324.0847705602646, -232.17298924922943, -95.26273167133331
 1.7063900352346988E9, -315.2286874651909, -331.50473207235336, -240.55036514997482, -61.753228068351746
 1.7063900352346988E9, -409.0552975535393, -319.05834501981735, -204.1686183810234, -129.2509424686432
 1.7063900352502964E9, -337.24921840429306, -313.5532122850418, -205.84409356117249, -112.4961906671524
 1.7063900352502964E9, -293.44751012325287, -336.29180401563644, -248.68838745355606, -58.64163130521774
 1.706390035251017E9, -381.52963387966156, -320.9731737971306, -212.0672870874405, -98.13497483730316
 1.706390035251017E9, -373.3916115760803, -311.15967631340027, -197.70607125759125, -130.44771045446396
 1.7063900352647233E9, -294.16557091474533, -335.0950360298157, -242.46519392728806, -70.8486647605896
 1.7063900352647233E9, -358.7910421490669, -336.5311576128006, -238.6355363726616, -84.25246620178223
 1.7063900352803805E9, -405.7043471932411, -314.5106266736984, -196.98801046609879, -143.85151189565659
 1.7063900352803805E9, -314.27127307653427, -330.7866712808609, -229.06139248609543, -96.22014605998993
 1.706390035281135E9, -326.95701372623444, -348.02013027668, -255.86899536848068, -73.24220073223114
 1.706390035281135E9, -419.3475022315979, -328.6324889063835, -209.19504392147064, -135.4741359949112
 1.7063900352949307E9, -352.8072022199631, -330.7866712808609, -219.48724859952927, -123.50645613670349
 1.7063900352949307E9, -308.5267867445946, -355.9187989830971, -256.58705615997314, -75.39638310670853
 1.7063900353102527E9, -396.3695569038391, -333.65891444683075, -228.58268529176712, -116.08649462461472
 1.7063900353102527E9, -381.7689874768257, -321.4518809914589, -207.75892233848572, -142.1760367155075
 1.7063900353253188E9, -292.7294493317604, -339.40340077877045, -248.92774105072021, -73.24220073223114
 1.7063900353253188E9, -353.52526301145554, -334.8556824326515, -248.92774105072021, -91.91178131103516
 1.7063900353261485E9, -400.6779216527939, -315.2286874651909, -200.33896082639694, -144.56957268714905
 1.7063900353261485E9, -313.31385868787766, -334.13762164115906, -228.34333169460297, -94.3053172826767
 1.706390035340826E9, -326.4783065319061, -343.47241193056107, -251.79998421669006, -73.9602615237236
 1.706390035340826E9, -418.15073424577713, -319.53705221414566, -209.67375111579895, -137.14961117506027
 1.7063900353410518E9, -357.8336277604103, -331.02602487802505, -223.07755255699158, -133.55930721759796
 1.7063900353410518E9, -309.72355473041534, -350.41366624832153, -260.17736011743546, -69.89125037193298
 1.7063900353547876E9, -408.09788316488266, -340.1214615702629, -230.97622126340866, -118.00132340192795
 1.7063900353547876E9, -394.2153745293617, -327.6750745177269, -210.87051910161972, -145.04827988147736
 1.7063900353704233E9, -306.13325077295303, -348.25948387384415, -251.0819234251976, -75.87509030103683
 1.7063900353704233E9, -356.15815258026123, -338.2066327929497, -236.72070759534836, -87.36406296491623
 1.7063900353712327E9, -401.87468963861465, -310.68096911907196, -197.4667176604271, -142.89409750699997
