%OpenBCI Raw EXG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
77.0, -373.15225797891617, -415.51784467697144, -224.5136741399765, -20.823762953281403, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098279661E9, 0.0, 2024-01-16 19:24:58.279
77.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098279661E9, 0.0, 2024-01-16 19:24:58.279
0.0, -460.27696734666824, -417.911380648613, -224.27432054281235, -124.22451692819595, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983222835E9, 0.0, 2024-01-16 19:24:58.322
0.0, -368.3651860356331, -409.29465115070343, -221.64143097400665, -9.334790289402008, 0.0, 0.0, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983222835E9, 0.0, 2024-01-16 19:24:58.322
1.0, -365.97165006399155, -431.7938892841339, -240.31101155281067, -76.11444389820099, 0.0, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983370073E9, 0.0, 2024-01-16 19:24:58.337
1.0, -454.2931274175644, -421.5016846060753, -237.43876838684082, -150.79276621341705, 0.0, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983370073E9, 0.0, 2024-01-16 19:24:58.337
2.0, -401.39598244428635, -403.3108112215996, -219.72660219669342, -41.88687950372696, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983514104E9, 0.0, 2024-01-16 19:24:58.351
2.0, -338.44598639011383, -415.0391374826431, -236.0026468038559, -32.07338201999664, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983514104E9, 0.0, 2024-01-16 19:24:58.351
3.0, -429.40035331249237, -423.6558669805527, -242.46519392728806, -146.24504786729813, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098352121E9, 0.0, 2024-01-16 19:24:58.352
3.0, -434.4267788529396, -409.29465115070343, -221.8807845711708, -80.90151584148407, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098352121E9, 0.0, 2024-01-16 19:24:58.352
4.0, -381.2902802824974, -415.7571982741356, -220.44466298818588, -42.12623310089111, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983657236E9, 0.0, 2024-01-16 19:24:58.365
4.0, -393.01860654354095, -427.246170938015, -242.94390112161636, -97.4169140458107, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983657236E9, 0.0, 2024-01-16 19:24:58.365
5.0, -407.8585295677185, -414.799783885479, -225.94979572296143, -98.13497483730316, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983814485E9, 0.0, 2024-01-16 19:24:58.381
5.0, -390.86442416906357, -414.32107669115067, -225.71044212579727, -48.110073029994965, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983814485E9, 0.0, 2024-01-16 19:24:58.381
6.0, -386.31670582294464, -426.28875654935837, -244.61937630176544, -78.98668706417084, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983821416E9, 0.0, 2024-01-16 19:24:58.382
6.0, -414.5604302883148, -423.6558669805527, -241.02907234430313, -110.82071548700333, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510983821416E9, 0.0, 2024-01-16 19:24:58.382
7.0, -407.8585295677185, -421.26233100891113, -223.31690615415573, -60.07775288820267, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098395769E9, 0.0, 2024-01-16 19:24:58.395
7.0, -385.5986450314522, -423.8952205777168, -234.80587881803513, -60.79581367969513, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098395769E9, 0.0, 2024-01-16 19:24:58.395
8.0, -405.46499359607697, -427.00681734085083, -241.7471331357956, -107.46976512670517, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510984117215E9, 0.0, 2024-01-16 19:24:58.411
8.0, -419.3475022315979, -424.85263496637344, -233.60911083221436, -78.98668706417084, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510984117215E9, 0.0, 2024-01-16 19:24:58.411
9.0, -393.7366673350334, -423.8952205777168, -235.04523241519928, -52.17908418178558, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510984123173E9, 0.0, 2024-01-16 19:24:58.412
9.0, -408.8159439563751, -430.11841410398483, -243.90131551027298, -95.74143886566162, -0.9760000463575125, -0.9760000463575125, 0.9760000463575125, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7054510984123173E9, 0.0, 2024-01-16 19:24:58.412
10.0, -417.1933198571205, -418.8687950372696, -231.21557486057281, -106.75170433521271, -0.9760000463575125, -0.9760000463575125, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098425848E9, 0.0, 2024-01-16 19:24:58.425
10.0, -386.0773522257805, -406.1830543875694, -227.6252709031105, -61.27452087402344, -0.9760000463575125, -0.9760000463575125, 0.49600002355873585, 0.0, 0.0, 0.0, 0.0, 0.0, 1.705451098425848E9, 0.0, 2024-01-16 19:24:58.425
